62,47,0,3,0,0|62,0,0,3,0,0
62,0,0,3,0,0|12,0,0,3,0,0
58,25,0,10,0,0|58,0,0,10,0,0
58,0,0,10,0,0|12,0,0,10,0,0
62,54,0,7,0,0|62,0,0,7,0,0
62,0,0,7,0,0|12,0,0,7,0,0
63,19,0,3,0,0|63,0,0,3,0,0
63,0,0,3,0,0|12,0,0,3,0,0
23,18,0,10,0,0|23,0,0,10,0,0
23,0,0,10,0,0|12,0,0,10,0,0
34,24,0,7,0,0|34,0,0,7,0,0
34,0,0,7,0,0|12,0,0,7,0,0
58,54,0,2,0,0|58,0,0,2,0,0
58,0,0,2,0,0|12,0,0,2,0,0
58,24,0,1,0,0|58,0,0,1,0,0
58,0,0,1,0,0|12,0,0,1,0,0
45,12,0,9,0,0|45,0,0,9,0,0
45,0,0,9,0,0|12,0,0,9,0,0
49,12,0,1,0,0|49,0,0,1,0,0
49,0,0,1,0,0|12,0,0,1,0,0
65,36,0,10,0,0|65,0,0,10,0,0
65,0,0,10,0,0|12,0,0,10,0,0
25,7,0,13,9,0|25,0,0,13,9,0
25,0,0,13,9,0|23,0,0,13,9,0
23,0,0,13,9,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
42,31,0,10,0,0|42,0,0,10,0,0
42,0,0,10,0,0|12,0,0,10,0,0
46,43,0,3,0,0|46,0,0,3,0,0
46,0,0,3,0,0|12,0,0,3,0,0
61,43,0,9,0,0|61,0,0,9,0,0
61,0,0,9,0,0|12,0,0,9,0,0
36,17,0,6,0,0|36,0,0,6,0,0
36,0,0,6,0,0|12,0,0,6,0,0
57,24,0,2,0,0|57,0,0,2,0,0
57,0,0,2,0,0|12,0,0,2,0,0
62,15,0,5,0,0|62,0,0,5,0,0
62,0,0,5,0,0|12,0,0,5,0,0
25,3,0,12,1,0|25,3,0,13,0,0
25,3,0,13,0,0|25,0,0,13,0,0
25,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
27,13,0,10,0,0|27,0,0,10,0,0
27,0,0,10,0,0|12,0,0,10,0,0
28,21,0,2,0,0|28,0,0,2,0,0
28,0,0,2,0,0|12,0,0,2,0,0
61,43,0,6,0,0|61,0,0,6,0,0
61,0,0,6,0,0|12,0,0,6,0,0
35,17,0,8,0,0|35,0,0,8,0,0
35,0,0,8,0,0|12,0,0,8,0,0
34,31,0,6,0,0|34,0,0,6,0,0
34,0,0,6,0,0|12,0,0,6,0,0
56,51,0,2,0,0|56,0,0,2,0,0
56,0,0,2,0,0|12,0,0,2,0,0
38,23,0,7,0,0|38,0,0,7,0,0
38,0,0,7,0,0|12,0,0,7,0,0
27,17,0,8,0,0|27,0,0,8,0,0
27,0,0,8,0,0|12,0,0,8,0,0
57,16,0,8,0,0|57,0,0,8,0,0
57,0,0,8,0,0|12,0,0,8,0,0
50,42,0,8,0,0|50,0,0,8,0,0
50,0,0,8,0,0|12,0,0,8,0,0
25,14,0,14,8,0|25,0,0,14,8,0
25,0,0,14,8,0|23,0,0,14,8,0
23,0,0,14,8,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,8,0,19,5,0|31,8,0,20,0,0
31,8,0,20,0,0|31,0,0,20,0,0
31,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
25,13,0,1,0,0|25,0,0,1,0,0
25,0,0,1,0,0|12,0,0,1,0,0
63,45,0,2,0,0|63,0,0,2,0,0
63,0,0,2,0,0|12,0,0,2,0,0
62,24,0,5,0,0|62,0,0,5,0,0
62,0,0,5,0,0|12,0,0,5,0,0
25,3,0,15,4,0|25,0,0,15,4,0
25,0,0,15,4,0|23,0,0,15,4,0
23,0,0,15,4,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
62,24,0,1,0,0|62,0,0,1,0,0
62,0,0,1,0,0|12,0,0,1,0,0
49,26,0,9,0,0|49,0,0,9,0,0
49,0,0,9,0,0|12,0,0,9,0,0
65,17,0,5,0,0|65,0,0,5,0,0
65,0,0,5,0,0|12,0,0,5,0,0
25,21,0,3,0,0|25,0,0,3,0,0
25,0,0,3,0,0|12,0,0,3,0,0
23,14,0,15,4,0|23,14,0,16,0,0
23,14,0,16,0,0|23,0,0,16,0,0
23,0,0,16,0,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
50,34,0,1,0,0|50,0,0,1,0,0
50,0,0,1,0,0|12,0,0,1,0,0
60,16,0,7,0,0|60,0,0,7,0,0
60,0,0,7,0,0|12,0,0,7,0,0
25,3,0,12,8,0|25,0,0,12,8,0
25,0,0,12,8,0|23,0,0,12,8,0
23,0,0,12,8,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
36,15,0,3,0,0|36,0,0,3,0,0
36,0,0,3,0,0|12,0,0,3,0,0
49,27,0,7,0,0|49,0,0,7,0,0
49,0,0,7,0,0|12,0,0,7,0,0
61,36,0,6,0,0|61,0,0,6,0,0
61,0,0,6,0,0|12,0,0,6,0,0
32,7,0,16,7,0|32,7,0,17,0,0
32,7,0,17,0,0|32,0,0,17,0,0
32,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
60,54,0,5,0,0|60,0,0,5,0,0
60,0,0,5,0,0|12,0,0,5,0,0
63,53,0,10,0,0|63,0,0,10,0,0
63,0,0,10,0,0|12,0,0,10,0,0
25,4,0,14,5,0|25,4,0,15,0,0
25,4,0,15,0,0|25,0,0,15,0,0
25,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,18,0,16,7,0|31,18,0,17,0,0
31,18,0,17,0,0|31,0,0,17,0,0
31,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
24,13,0,5,0,0|24,0,0,5,0,0
24,0,0,5,0,0|12,0,0,5,0,0
65,31,0,4,0,0|65,0,0,4,0,0
65,0,0,4,0,0|12,0,0,4,0,0
32,3,0,16,8,0|32,3,0,17,0,0
32,3,0,17,0,0|32,0,0,17,0,0
32,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
49,13,0,4,0,0|49,0,0,4,0,0
49,0,0,4,0,0|12,0,0,4,0,0
48,19,0,1,0,0|48,0,0,1,0,0
48,0,0,1,0,0|12,0,0,1,0,0
30,17,0,3,0,0|30,0,0,3,0,0
30,0,0,3,0,0|12,0,0,3,0,0
51,39,0,10,0,0|51,0,0,10,0,0
51,0,0,10,0,0|12,0,0,10,0,0
30,18,0,5,0,0|30,0,0,5,0,0
30,0,0,5,0,0|12,0,0,5,0,0
46,38,0,5,0,0|46,0,0,5,0,0
46,0,0,5,0,0|12,0,0,5,0,0
40,14,0,4,0,0|40,0,0,4,0,0
40,0,0,4,0,0|12,0,0,4,0,0
59,16,0,3,0,0|59,0,0,3,0,0
59,0,0,3,0,0|12,0,0,3,0,0
54,34,0,9,0,0|54,0,0,9,0,0
54,0,0,9,0,0|12,0,0,9,0,0
31,8,0,14,4,0|31,8,0,15,0,0
31,8,0,15,0,0|31,0,0,15,0,0
31,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
59,15,0,6,0,0|59,0,0,6,0,0
59,0,0,6,0,0|12,0,0,6,0,0
25,18,0,12,6,0|25,18,0,13,0,0
25,18,0,13,0,0|25,0,0,13,0,0
25,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
39,31,0,10,0,0|39,0,0,10,0,0
39,0,0,10,0,0|12,0,0,10,0,0
32,8,0,15,7,0|32,0,0,15,7,0
32,0,0,15,7,0|23,0,0,15,7,0
23,0,0,15,7,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
32,15,0,16,3,0|32,0,0,16,3,0
32,0,0,16,3,0|23,0,0,16,3,0
23,0,0,16,3,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
32,3,0,14,6,0|32,3,0,15,0,0
32,3,0,15,0,0|32,0,0,15,0,0
32,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
32,15,0,14,8,0|32,15,0,15,0,0
32,15,0,15,0,0|32,0,0,15,0,0
32,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
39,30,0,8,0,0|39,0,0,8,0,0
39,0,0,8,0,0|12,0,0,8,0,0
56,45,0,7,0,0|56,0,0,7,0,0
56,0,0,7,0,0|12,0,0,7,0,0
32,18,0,14,5,0|32,18,0,15,0,0
32,18,0,15,0,0|32,0,0,15,0,0
32,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
42,20,0,10,0,0|42,0,0,10,0,0
42,0,0,10,0,0|12,0,0,10,0,0
51,39,0,8,0,0|51,0,0,8,0,0
51,0,0,8,0,0|12,0,0,8,0,0
54,41,0,4,0,0|54,0,0,4,0,0
54,0,0,4,0,0|12,0,0,4,0,0
23,18,0,6,0,0|23,0,0,6,0,0
23,0,0,6,0,0|12,0,0,6,0,0
25,7,0,12,4,0|25,7,0,13,0,0
25,7,0,13,0,0|25,0,0,13,0,0
25,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
32,14,0,13,9,0|32,14,0,14,0,0
32,14,0,14,0,0|32,0,0,14,0,0
32,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
29,13,0,2,0,0|29,0,0,2,0,0
29,0,0,2,0,0|12,0,0,2,0,0
25,3,0,13,5,0|25,3,0,14,0,0
25,3,0,14,0,0|25,0,0,14,0,0
25,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
23,18,0,19,4,0|23,0,0,19,4,0
23,0,0,19,4,0|23,0,0,19,4,0
23,0,0,19,4,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
31,8,0,14,6,0|31,8,0,15,0,0
31,8,0,15,0,0|31,0,0,15,0,0
31,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
65,16,0,6,0,0|65,0,0,6,0,0
65,0,0,6,0,0|12,0,0,6,0,0
31,18,0,14,8,0|31,0,0,14,8,0
31,0,0,14,8,0|23,0,0,14,8,0
23,0,0,14,8,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
63,21,0,8,0,0|63,0,0,8,0,0
63,0,0,8,0,0|12,0,0,8,0,0
63,47,0,10,0,0|63,0,0,10,0,0
63,0,0,10,0,0|12,0,0,10,0,0
23,14,0,17,1,0|23,14,0,18,0,0
23,14,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
25,3,0,16,1,0|25,0,0,16,1,0
25,0,0,16,1,0|23,0,0,16,1,0
23,0,0,16,1,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
32,20,0,3,0,0|32,0,0,3,0,0
32,0,0,3,0,0|12,0,0,3,0,0
62,14,0,2,0,0|62,0,0,2,0,0
62,0,0,2,0,0|12,0,0,2,0,0
23,0,0,9,0,0|12,0,0,9,0,0
65,21,0,3,0,0|65,0,0,3,0,0
65,0,0,3,0,0|12,0,0,3,0,0
62,25,0,10,0,0|62,0,0,10,0,0
62,0,0,10,0,0|12,0,0,10,0,0
25,3,0,13,1,0|25,3,0,14,0,0
25,3,0,14,0,0|25,0,0,14,0,0
25,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
25,3,0,19,5,0|25,3,0,20,0,0
25,3,0,20,0,0|25,0,0,20,0,0
25,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
56,46,0,5,0,0|56,0,0,5,0,0
56,0,0,5,0,0|12,0,0,5,0,0
32,3,0,14,3,0|32,0,0,14,3,0
32,0,0,14,3,0|23,0,0,14,3,0
23,0,0,14,3,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,15,0,10,0,0|31,0,0,10,0,0
31,0,0,10,0,0|12,0,0,10,0,0
31,15,0,5,0,0|31,0,0,5,0,0
31,0,0,5,0,0|12,0,0,5,0,0
24,15,0,4,0,0|24,0,0,4,0,0
24,0,0,4,0,0|12,0,0,4,0,0
51,34,0,4,0,0|51,0,0,4,0,0
51,0,0,4,0,0|12,0,0,4,0,0
61,17,0,2,0,0|61,0,0,2,0,0
61,0,0,2,0,0|12,0,0,2,0,0
54,18,0,2,0,0|54,0,0,2,0,0
54,0,0,2,0,0|12,0,0,2,0,0
52,19,0,8,0,0|52,0,0,8,0,0
52,0,0,8,0,0|12,0,0,8,0,0
25,16,0,5,0,0|25,0,0,5,0,0
25,0,0,5,0,0|12,0,0,5,0,0
57,19,0,10,0,0|57,0,0,10,0,0
57,0,0,10,0,0|12,0,0,10,0,0
38,28,0,1,0,0|38,0,0,1,0,0
38,0,0,1,0,0|12,0,0,1,0,0
63,17,0,5,0,0|63,0,0,5,0,0
63,0,0,5,0,0|12,0,0,5,0,0
60,14,0,8,0,0|60,0,0,8,0,0
60,0,0,8,0,0|12,0,0,8,0,0
49,27,0,9,0,0|49,0,0,9,0,0
49,0,0,9,0,0|12,0,0,9,0,0
42,24,0,5,0,0|42,0,0,5,0,0
42,0,0,5,0,0|12,0,0,5,0,0
51,24,0,4,0,0|51,0,0,4,0,0
51,0,0,4,0,0|12,0,0,4,0,0
32,20,0,1,0,0|32,0,0,1,0,0
32,0,0,1,0,0|12,0,0,1,0,0
39,30,0,9,0,0|39,0,0,9,0,0
39,0,0,9,0,0|12,0,0,9,0,0
31,18,0,16,5,0|31,18,0,17,0,0
31,18,0,17,0,0|31,0,0,17,0,0
31,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
31,7,0,12,7,0|31,7,0,13,0,0
31,7,0,13,0,0|31,0,0,13,0,0
31,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
32,14,0,17,8,0|32,0,0,17,8,0
32,0,0,17,8,0|23,0,0,17,8,0
23,0,0,17,8,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
63,16,0,1,0,0|63,0,0,1,0,0
63,0,0,1,0,0|12,0,0,1,0,0
62,43,0,2,0,0|62,0,0,2,0,0
62,0,0,2,0,0|12,0,0,2,0,0
60,51,0,7,0,0|60,0,0,7,0,0
60,0,0,7,0,0|12,0,0,7,0,0
23,19,0,13,1,0|23,0,0,13,1,0
23,0,0,13,1,0|23,0,0,13,1,0
23,0,0,13,1,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
64,31,0,3,0,0|64,0,0,3,0,0
64,0,0,3,0,0|12,0,0,3,0,0
38,31,0,6,0,0|38,0,0,6,0,0
38,0,0,6,0,0|12,0,0,6,0,0
63,51,0,8,0,0|63,0,0,8,0,0
63,0,0,8,0,0|12,0,0,8,0,0
53,27,0,8,0,0|53,0,0,8,0,0
53,0,0,8,0,0|12,0,0,8,0,0
45,14,0,4,0,0|45,0,0,4,0,0
45,0,0,4,0,0|12,0,0,4,0,0
59,29,0,9,0,0|59,0,0,9,0,0
59,0,0,9,0,0|12,0,0,9,0,0
48,13,0,1,0,0|48,0,0,1,0,0
48,0,0,1,0,0|12,0,0,1,0,0
45,0,0,9,0,0|12,0,0,9,0,0
23,13,0,3,0,0|23,0,0,3,0,0
23,0,0,3,0,0|12,0,0,3,0,0
58,26,0,6,0,0|58,0,0,6,0,0
58,0,0,6,0,0|12,0,0,6,0,0
31,4,0,17,9,0|31,0,0,17,9,0
31,0,0,17,9,0|23,0,0,17,9,0
23,0,0,17,9,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
31,18,0,14,6,0|31,18,0,15,0,0
31,18,0,15,0,0|31,0,0,15,0,0
31,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
64,31,0,5,0,0|64,0,0,5,0,0
64,0,0,5,0,0|12,0,0,5,0,0
63,46,0,3,0,0|63,0,0,3,0,0
63,0,0,3,0,0|12,0,0,3,0,0
47,42,0,6,0,0|47,0,0,6,0,0
47,0,0,6,0,0|12,0,0,6,0,0
61,38,0,2,0,0|61,0,0,2,0,0
61,0,0,2,0,0|12,0,0,2,0,0
31,18,0,14,9,0|31,18,0,15,0,0
31,18,0,15,0,0|31,0,0,15,0,0
31,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
23,4,0,12,5,0|23,4,0,13,0,0
23,4,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
32,15,0,14,8,0|32,0,0,14,8,0
32,0,0,14,8,0|23,0,0,14,8,0
23,0,0,14,8,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
34,30,0,1,0,0|34,0,0,1,0,0
34,0,0,1,0,0|12,0,0,1,0,0
31,12,0,5,0,0|31,0,0,5,0,0
31,0,0,5,0,0|12,0,0,5,0,0
57,43,0,1,0,0|57,0,0,1,0,0
57,0,0,1,0,0|12,0,0,1,0,0
54,19,0,3,0,0|54,0,0,3,0,0
54,0,0,3,0,0|12,0,0,3,0,0
25,21,0,10,0,0|25,0,0,10,0,0
25,0,0,10,0,0|12,0,0,10,0,0
42,24,0,10,0,0|42,0,0,10,0,0
42,0,0,10,0,0|12,0,0,10,0,0
31,8,0,12,3,0|31,8,0,13,0,0
31,8,0,13,0,0|31,0,0,13,0,0
31,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
53,26,0,1,0,0|53,0,0,1,0,0
53,0,0,1,0,0|12,0,0,1,0,0
61,45,0,8,0,0|61,0,0,8,0,0
61,0,0,8,0,0|12,0,0,8,0,0
57,25,0,10,0,0|57,0,0,10,0,0
57,0,0,10,0,0|12,0,0,10,0,0
31,7,0,16,9,0|31,0,0,16,9,0
31,0,0,16,9,0|23,0,0,16,9,0
23,0,0,16,9,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
31,8,0,14,9,0|31,0,0,14,9,0
31,0,0,14,9,0|23,0,0,14,9,0
23,0,0,14,9,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
23,3,0,15,9,0|23,0,0,15,9,0
23,0,0,15,9,0|23,0,0,15,9,0
23,0,0,15,9,0|23,0,0,16,0,0
23,0,0,16,0,0|12,0,0,5,0,0
42,14,0,1,0,0|42,0,0,1,0,0
42,0,0,1,0,0|12,0,0,1,0,0
56,47,0,3,0,0|56,0,0,3,0,0
56,0,0,3,0,0|12,0,0,3,0,0
31,14,0,8,0,0|31,0,0,8,0,0
31,0,0,8,0,0|12,0,0,8,0,0
60,47,0,3,0,0|60,0,0,3,0,0
60,0,0,3,0,0|12,0,0,3,0,0
60,31,0,10,0,0|60,0,0,10,0,0
60,0,0,10,0,0|12,0,0,10,0,0
23,19,0,13,3,0|23,19,0,14,0,0
23,19,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
57,13,0,2,0,0|57,0,0,2,0,0
57,0,0,2,0,0|12,0,0,2,0,0
23,15,0,16,5,0|23,0,0,16,5,0
23,0,0,16,5,0|23,0,0,16,5,0
23,0,0,16,5,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
25,18,0,14,7,0|25,18,0,15,0,0
25,18,0,15,0,0|25,0,0,15,0,0
25,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
25,7,0,16,9,0|25,7,0,17,0,0
25,7,0,17,0,0|25,0,0,17,0,0
25,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
63,38,0,7,0,0|63,0,0,7,0,0
63,0,0,7,0,0|12,0,0,7,0,0
59,24,0,8,0,0|59,0,0,8,0,0
59,0,0,8,0,0|12,0,0,8,0,0
23,8,0,16,4,0|23,0,0,16,4,0
23,0,0,16,4,0|23,0,0,16,4,0
23,0,0,16,4,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
65,29,0,10,0,0|65,0,0,10,0,0
65,0,0,10,0,0|12,0,0,10,0,0
65,31,0,2,0,0|65,0,0,2,0,0
65,0,0,2,0,0|12,0,0,2,0,0
60,27,0,4,0,0|60,0,0,4,0,0
60,0,0,4,0,0|12,0,0,4,0,0
41,17,0,4,0,0|41,0,0,4,0,0
41,0,0,4,0,0|12,0,0,4,0,0
31,12,0,3,0,0|31,0,0,3,0,0
31,0,0,3,0,0|12,0,0,3,0,0
62,34,0,6,0,0|62,0,0,6,0,0
62,0,0,6,0,0|12,0,0,6,0,0
48,24,0,10,0,0|48,0,0,10,0,0
48,0,0,10,0,0|12,0,0,10,0,0
56,53,0,10,0,0|56,0,0,10,0,0
56,0,0,10,0,0|12,0,0,10,0,0
39,31,0,2,0,0|39,0,0,2,0,0
39,0,0,2,0,0|12,0,0,2,0,0
36,30,0,10,0,0|36,0,0,10,0,0
36,0,0,10,0,0|12,0,0,10,0,0
23,19,0,12,5,0|23,19,0,13,0,0
23,19,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|23,0,0,13,0,0
23,0,0,13,0,0|12,0,0,2,0,0
23,12,0,6,0,0|23,0,0,6,0,0
23,0,0,6,0,0|12,0,0,6,0,0
50,23,0,2,0,0|50,0,0,2,0,0
50,0,0,2,0,0|12,0,0,2,0,0
60,51,0,4,0,0|60,0,0,4,0,0
60,0,0,4,0,0|12,0,0,4,0,0
25,15,0,16,7,0|25,0,0,16,7,0
25,0,0,16,7,0|23,0,0,16,7,0
23,0,0,16,7,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
51,41,0,6,0,0|51,0,0,6,0,0
51,0,0,6,0,0|12,0,0,6,0,0
58,45,0,1,0,0|58,0,0,1,0,0
58,0,0,1,0,0|12,0,0,1,0,0
34,31,0,2,0,0|34,0,0,2,0,0
34,0,0,2,0,0|12,0,0,2,0,0
48,29,0,4,0,0|48,0,0,4,0,0
48,0,0,4,0,0|12,0,0,4,0,0
23,19,0,17,1,0|23,0,0,17,1,0
23,0,0,17,1,0|23,0,0,17,1,0
23,0,0,17,1,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
25,3,0,14,9,0|25,0,0,14,9,0
25,0,0,14,9,0|23,0,0,14,9,0
23,0,0,14,9,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
39,32,0,5,0,0|39,0,0,5,0,0
39,0,0,5,0,0|12,0,0,5,0,0
56,47,0,7,0,0|56,0,0,7,0,0
56,0,0,7,0,0|12,0,0,7,0,0
25,4,0,13,5,0|25,4,0,14,0,0
25,4,0,14,0,0|25,0,0,14,0,0
25,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
25,14,0,16,5,0|25,14,0,17,0,0
25,14,0,17,0,0|25,0,0,17,0,0
25,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
54,14,0,3,0,0|54,0,0,3,0,0
54,0,0,3,0,0|12,0,0,3,0,0
60,47,0,1,0,0|60,0,0,1,0,0
60,0,0,1,0,0|12,0,0,1,0,0
23,14,0,19,4,0|23,14,0,20,0,0
23,14,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|23,0,0,20,0,0
23,0,0,20,0,0|12,0,0,9,0,0
32,3,0,16,7,0|32,0,0,16,7,0
32,0,0,16,7,0|23,0,0,16,7,0
23,0,0,16,7,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
41,19,0,1,0,0|41,0,0,1,0,0
41,0,0,1,0,0|12,0,0,1,0,0
42,31,0,1,0,0|42,0,0,1,0,0
42,0,0,1,0,0|12,0,0,1,0,0
25,4,0,14,9,0|25,0,0,14,9,0
25,0,0,14,9,0|23,0,0,14,9,0
23,0,0,14,9,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
24,18,0,6,0,0|24,0,0,6,0,0
24,0,0,6,0,0|12,0,0,6,0,0
65,38,0,3,0,0|65,0,0,3,0,0
65,0,0,3,0,0|12,0,0,3,0,0
46,42,0,6,0,0|46,0,0,6,0,0
46,0,0,6,0,0|12,0,0,6,0,0
56,15,0,8,0,0|56,0,0,8,0,0
56,0,0,8,0,0|12,0,0,8,0,0
23,3,0,13,6,0|23,3,0,14,0,0
23,3,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
25,4,0,14,3,0|25,4,0,15,0,0
25,4,0,15,0,0|25,0,0,15,0,0
25,0,0,15,0,0|23,0,0,15,0,0
23,0,0,15,0,0|12,0,0,4,0,0
31,4,0,16,6,0|31,0,0,16,6,0
31,0,0,16,6,0|23,0,0,16,6,0
23,0,0,16,6,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
51,25,0,4,0,0|51,0,0,4,0,0
51,0,0,4,0,0|12,0,0,4,0,0
25,8,0,16,6,0|25,8,0,17,0,0
25,8,0,17,0,0|25,0,0,17,0,0
25,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
54,42,0,10,0,0|54,0,0,10,0,0
54,0,0,10,0,0|12,0,0,10,0,0
52,13,0,8,0,0|52,0,0,8,0,0
52,0,0,8,0,0|12,0,0,8,0,0
65,19,0,9,0,0|65,0,0,9,0,0
65,0,0,9,0,0|12,0,0,9,0,0
61,24,0,3,0,0|61,0,0,3,0,0
61,0,0,3,0,0|12,0,0,3,0,0
31,18,0,17,3,0|31,0,0,17,3,0
31,0,0,17,3,0|23,0,0,17,3,0
23,0,0,17,3,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
59,31,0,1,0,0|59,0,0,1,0,0
59,0,0,1,0,0|12,0,0,1,0,0
63,23,0,10,0,0|63,0,0,10,0,0
63,0,0,10,0,0|12,0,0,10,0,0
23,4,0,16,1,0|23,4,0,17,0,0
23,4,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|23,0,0,17,0,0
23,0,0,17,0,0|12,0,0,6,0,0
51,24,0,1,0,0|51,0,0,1,0,0
51,0,0,1,0,0|12,0,0,1,0,0
25,19,0,17,4,0|25,19,0,18,0,0
25,19,0,18,0,0|25,0,0,18,0,0
25,0,0,18,0,0|23,0,0,18,0,0
23,0,0,18,0,0|12,0,0,7,0,0
32,7,0,13,6,0|32,7,0,14,0,0
32,7,0,14,0,0|32,0,0,14,0,0
32,0,0,14,0,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
31,7,0,13,3,0|31,0,0,13,3,0
31,0,0,13,3,0|23,0,0,13,3,0
23,0,0,13,3,0|23,0,0,14,0,0
23,0,0,14,0,0|12,0,0,3,0,0
58,45,0,9,0,0|58,0,0,9,0,0
58,0,0,9,0,0|12,0,0,9,0,0
65,26,0,7,0,0|65,0,0,7,0,0
65,0,0,7,0,0|12,0,0,7,0,0
58,54,0,5,0,0|58,0,0,5,0,0
58,0,0,5,0,0|12,0,0,5,0,0
56,21,0,10,0,0|56,0,0,10,0,0
56,0,0,10,0,0|12,0,0,10,0,0
31,21,0,5,0,0|31,0,0,5,0,0
31,0,0,5,0,0|12,0,0,5,0,0
25,3,0,13,6,0|25,3,0,14,0,0
25,3,0,14,0,0|25,0,0,14,0,0
25,0,0,14,0,0|23,0,0,14,0,0
